index,file_path,digital_urdu,english
41,test/076_024_7.jpg,دونوں کے لیے مصیبت کاباعث ہوتے ہیں، مسلمان لڑکیاں مظلوم بنی رہتی ہیں، اس مصیبت کو,"They cause trouble for both, Muslim girls remain oppressed, this trouble"
42,test/076_024_6.jpg,وجہ سے مقدمے دائر ہوجاتے ہیں، ایسی صورت میں یہ مقدمات، خاندانوں اور عدالتوں,"Due to the lawsuits filed, in this case these lawsuits, families and courts"
43,test/076_024_4.jpg,مختلف صورتوں،خلع، خیار اور تفریق کے مسائل، ولی ہونے کے باہمی فرق و مراتب,"The different forms, issues of khula, khair and distinction, the mutual differences and degrees of being a guardian."
44,test/076_024_3.jpg,ہے کہ ترک وراثت، رضاعت، رشتوں کے حلال و حرام ہونے، عدت اطلاق کی,"It is said that inheritance, breastfeeding, the permissible and forbidden nature of relationships, the application of the waiting period"
45,test/076_024_2.jpg,اس لحاظ سے بے انصافی ہوتی ہے کہ ایسے لوگ بھی ان کا نکاح پڑھا دیتے ہیں جو ممکن,It is unfair in the sense that even people who are not capable of performing the marriage ceremony perform it.
46,test/076_024_0.jpg,اور تحصیلوں میں قاضیوں اور نائب قاضیوں کاتقرر کرے تو تمام مشکلات کا حل ہوجاتا,"And if he appoints judges and deputy judges in the tehsils, all the problems would be solved."
47,test/076_023_18.jpg,اور یہ قاضی القضاۃ مسلمانوں کی رضامندی اور گورنمنٹ یک منظوری سے اضلاع,And this Qazi-ul-Quds was established with the consent of the Muslims and the unanimous approval of the government.
48,test/076_023_17.jpg,اگر صوبہ کے مسلمان ایک قاضی القضاۃ کا انتخاب کریں اور گورنمنٹ اس ک منظورکرے,If the Muslims of the province elect a Qazi-ul-Qada and the Government approves it
49,test/076_023_16.jpg,قوت حاصل ہونے کے لیے ضروری ہے کہ حکومت اس انتخاب کوقبول کرے، اس بناء پر,"To gain power, it is necessary that the government accepts this choice, therefore"
50,test/076_023_15.jpg,اپنی رضامندی سے ایک قاضی کاانتخاب کریں اوراس قاضی کوتنقیدکی طاقت اور,Choose a judge of your own accord and give that judge the power of criticism and
51,test/076_023_14.jpg,منظور کرنا تقریباً ناممکن ہے، اس بناء پر اگر کوئی صورت ممکن ہے تووہ یہ ہے کہ مسلمان,"It is almost impossible to approve, so if there is one possible scenario, it is that Muslims"
52,test/076_023_13.jpg,مسلم حکومت کیلیے خاص طورسے مسلمانوں کی خاطر ایک مستقل مسلمان والی کے تصور کو,"The concept of a permanent Muslim state for the Muslim government, especially for the sake of the Muslims"
53,test/076_023_12.jpg,مختلف مذہبوں اور قوموں کی ایسی مخلوط آبادی ہے، جس کا لحاظ کرکے یہاں کی غیر,There is such a mixed population of different religions and nationalities that the non-Muslim population here is
54,test/076_023_11.jpg,قضا کے لیے تینوں مذکورہئ بالاشکلوں میں ایک شکل اختیارکرنی پڑے گی، ہندوستان,"For the Qaza, one of the three above-mentioned forms will have to be adopted, India"
55,test/076_023_10.jpg,میں مسلمانوں کے ان شرعی معاملات کے نظم،نسق، ترتیب، ان احکام کے احیاء اور,"I am the one who organizes, organizes, and organizes these religious matters of Muslims, and the revival of these rulings and"
56,test/076_023_8.jpg,مندی سے قاضی کاانتخاب کریں، یہ تینوں شکلیں فقہ کی کتابوں میں مذکور ہیں۔,"Choose a judge wisely, these three forms are mentioned in the books of jurisprudence."
57,test/076_023_7.jpg,کردے، یہ مسلمان والی پھر قاضی مقرر کرے (۳) یہ بھی ممکن نہ ہو تو مسلمان اپنی باہمی رضا,"If this is not possible, then the Muslim woman should appoint a judge. (3) If this is not possible, the Muslim woman should appoint a judge by mutual consent."
58,test/076_023_6.jpg,ہوسکے توغیر مسلم حکومت سے مطالبہ کیاجائے کہ وہی ان پر ایک مسلمان والی مقرر,"If possible, the non-Muslim government should be demanded to appoint a Muslim leader."
59,test/076_023_5.jpg,انتخاب کریں اور وہ قاضیوں کا تقرر کرے جو نکاح وطلاق کے مسئلے کو طے کریں (۲)یہ نہ,He shall elect and appoint judges who shall decide on the issue of marriage and divorce. (2) This is not
60,test/076_023_4.jpg,ہیں، (۱) اگر ممکن ہو تومسلمان خود اپنی طرف سے متفق اور متحد ہوکر ایک.... والی کا,"(1) If possible, the Muslims themselves should agree and unite on their behalf and establish a.... ruler."
61,test/076_023_3.jpg,ہو، ایسے معاملات کے نظم ونسق و ترتیب واجماء کے لیے حسب ذیل تین شکلیں تجویز کی جاسکتی,"However, the following three forms can be suggested for the management of such matters"
62,test/076_023_2.jpg,قانون کوجواصل میں غیر واجب ہو، واجب قرار دے، لیکن جہاں غیر مسلم حکومت,"The law should declare it obligatory, even if it is not obligatory, but where the non-Muslim government"
63,test/076_023_1.jpg,صرف اما مسلمین کو پہونچتا ہے کہ وہ مسلمانوں کی مصلحتوں کی بناء پر اپنے زمانہ میں کسی,It only reaches the Muslims that they should not be in any position in their time based on the interests of the Muslims.
64,test/076_023_0.jpg,اختیار کے بغیر کسی تبرع اور استجاب کو واجب میں نہیں بدلا جاسکتا، یہ شرعی اختیار,No donation or response can be made obligatory without a choice. This is a Sharia choice.
65,test/054_010_22.jpg,مہدی صاحب(بھوپال)(۳) حضرت شریف فکری بھپوال،(۴) مولینافضل الرحمن صاحب باقیؔ(کلکتہ)(۵) حضرت,"Mehdi Sahib (Bhopal) (3) Hazrat Sharif Fikri Bhopal, (4) Maulana Fazlur Rehman Sahib Baqi (Calcutta) (5) Hazrat"
66,test/054_010_20.jpg,فرمائی ہے انکی خدمت میں ہدیہئ تشکر وامتنان پیش ہے۔ امیدکہ دیگر معاونین بھی اولین فرصت میں توجہ فرمائینگے۔,I have said that I would like to express my gratitude and appreciation to them. I hope that other supporters will also pay attention at the earliest opportunity.
67,test/054_010_19.jpg,:۔  نیرنگ کی پسندیدہ خدمات کے اعتراف میں جن حضرات نے توجہ والتفات فرماکر مخصوص معاونت,":- In recognition of the valuable services rendered by Nayrang, those who have shown their attention and provided special assistance"
68,test/054_010_18.jpg,شکریہئ التفات,Thank you for your attention.
69,test/054_010_17.jpg,رہگیااورہمیشہ کے لئے ایک سکوت، سکوتِ مرگ عاری ہوگیا۔اورحسن صباخت ور آغوش،آغوشِ فنامیں روپوش یہ تھا”ڈاخ کاخواب“,"And forever remained a silence, a silence devoid of death, and beauty hid in the embrace of dawn, the embrace of destruction. This was the ""dream of ambush""."
70,test/054_010_16.jpg,سامنے یہ کچھ ہوااوراس نے دیکہا۔ وہ آگے بڑہناچاہتاتھاکہ دوخواصوں نے بڑہ کر ایک چادر بیاٹرس پر ڈالدی۔ وہ دیکہتا,"Something happened in front of him and he said. As he was about to proceed, the two men threw a sheet over Beatrice. He would say"
71,test/054_010_15.jpg,پر بوسہ یدتاہے جن پر آج سے پہلے ڈانٹے کی جرائت نہوئی اوراسکے لب اُنہیں کبہی بھی”زحمت وصل نہ دے سکے۔ مگر آہ کہ آج اوراسکے,"But he kisses those whom he did not dare to scold before today and whose lips could never ""touch"" him. But alas, today and his"
72,test/054_010_14.jpg,بڑہتاہے۔ کہ”عشق“ کی ستم ظریفی میں اضافہ ہوتاہے اور”دیوتا“اسکی محبوبہ کے قوس گوں لبوں پر اُن مرمرین گلاب کی پتیوں,"It increases. That the irony of ""love"" increases and the ""god"" places the petals of those marble roses on the curved lips of his beloved."
73,test/054_010_13.jpg,اور بے پناہ تیر اسکے۔ دل میں پیوست کردیتاہے دانٹے اس غیر متوقع،دلخراش اورناقابل دیدنظارے کی تاب نہ لاکر آگے,"And his immense arrows pierce Dante's heart, unable to bear this unexpected, heartbreaking, and unimaginable sight."
74,test/054_010_12.jpg,موت کی دستبروسے مجبور ہوکر اس سے جداہوتی ہے۔ اورحسین غالب بے جان رہی ہے، ادھر عشق دیوتااپنا تیرزہریلا,"Forced by the hand of death, she separates from him. And Hussain Ghalib remains lifeless, while the god of love shoots his poisonous arrow."
75,test/054_010_11.jpg,اُس نے دیکہاکہ:۔ وہ ایک تالاردلکشامیں اپنی حسین ومحبوب بیوی بیاٹرس کے ساتھ بیٹھاہے۔ ’بیاٹرس اسی وقت,"He said: ""He is sitting in a hall with his beautiful and beloved wife Beatrice in the evening. 'Beatrice at this very moment"
76,test/054_010_10.jpg,”زندہ“رہ سکا۔,"""Alive"" was possible."
77,test/054_010_9.jpg,کے ذریعہ کی ہے جو تقریباً انیس سال کی طویل کاوش کانتیجہ ہے۔ اورغالباً داسی، کوشش وعمل کی مصروفیت سے,"It is the result of a long effort of almost nineteen years. And probably due to the dedication of Daasi, effort and work."
78,test/054_010_8.jpg,”محبوبہ“ کی جدائی کے کچھ عرصہ بعد”روزیٹی“ نے ایک خواب دیکہا:۔ جس کی تشریح اسکی جنبشِ قلم نے اس تصویر,"Some time after the separation from ""Beloved"", ""Rosetti"" had a dream: which his pen movement interpreted into this picture."
79,test/054_010_7.jpg,جداکردیا۔اور وہ حیران وپریشان اس ”بے نیازی“ کاناقابلِ فہم مظاہرہ کرتاتنہاوبیکس رہگیا۔,"He separated them. And he was left alone and alone, surprised and troubled, demonstrating this incomprehensible ""needlessness""."
80,test/054_010_6.jpg,کچھ ہی عرصہ بعدآبادگھربرباد ہوگیا۔یعنی”روزیٹی“ کی محبوب وجمیل بیوی“ کو”پنجہئ اجل“ نے ہمیشہ کیلئے اُس سے,"Shortly after, the house was destroyed. That is, ""Rosetti's"" beloved and beautiful wife was taken from him forever by ""the fifth death."""
81,test/054_010_4.jpg,حسین نقش ونگار کونمایاں کیا۔,Hussain Naqsh-e-Wangaar was featured.
82,test/054_010_3.jpg,دونوں ایک دوسرے کے والہ و شیداہوگئے۔ روز یٹنی نے اُسکے ’اعتراف جمال‘ کی سندمیں اکثر تصاویرمین اسکے,The two became lovers and lovers of each other. Rosetta often included his photographs in her ‘Confession of Beauty’.
83,test/054_010_2.jpg,یہاں تک وسعت اختیار کی کہ اس کو حسینہ سے ایک ”گہراقلبی تعلق“ہوگیا۔ محبت کے پینگ بڑہے اورایسے بڑہے کہ,"It expanded to the point that he developed a ""deep emotional connection"" with Hasina. The bonds of love grew and grew so much that"
84,test/054_010_1.jpg,سے ایک دوست مصوّر کے ذریعہ ایک خوش جمال حسینہ سے روزبیٹی کی ملاقات ہوگئی۔رسمی تعارف حدودنے,"Rosebetty met a beautiful woman through a friend, a photographer. The formal introduction was made by Hudood."
85,test/054_010_0.jpg,کی تصویریں بولتی تصویریں کہلائی جاتی ہیں اور اپنے عہدکاکامیاب ومقبول مصوّر ہوا۔حسن اتفاق,His pictures are called talking pictures and he became a successful and popular photographer of his time. Hassan Ittefat
86,test/054_008_29.jpg,ملّاصاحب کی شادی کے حالات کی دلکش تفصیلات جوخودجناب موصوف نے انداز مخصوص میں تحریر,"Charming details of the circumstances of Mulla Saheb's marriage, written by the man himself in his own unique style."
87,test/054_008_28.jpg,شادی۔  طابع وناشر۔ عالمگیر بکڈپولاہور۔قیمت,Marriage. Publisher. Universal Bookstore. Price.
88,test/054_008_27.jpg,شایقین ادب کیلئے اس کتاب کامطالعہ دلچسپی کاباعث ہوگا۔,This book will be of interest to literature lovers.
89,test/054_008_26.jpg,کتابت طباعت نفیس ہے۔ملّاصاحب کے تعارف کی کوشش کرنااُنکی توہین کے مرادف ہے۔,The writing and printing are exquisite. Trying to introduce Mullah Sahib is tantamount to insulting him.
90,test/054_008_25.jpg,ضیاء الملک ملّا رموزیؔ کے اُن مزاحیہ مضامین کامجموعہ ہے جوموقت الشیوع رسائل میں شائع ہوچکے ہیں۔,Zia-ul-Mulk is a collection of humorous articles by Mulla Ramozi that have been published in popular periodicals.
91,test/054_008_24.jpg,ضخامت ص۲٤٠ ۔قیمت عصر,Thickness: 240 pages. Evening price.
92,test/054_008_23.jpg,طابع وناشر:۔ عالمگیب بکڈپو۔لاہورسائز,"Printer and Publisher: Alamgeb Book Depository, Lahore."
93,test/054_008_22.jpg,صبح لطافت,Morning tenderness
94,test/054_008_21.jpg,اہل ذوق کلام برق سے محظوظ ہوں۔,People with taste for poetry are delighted with the power of electricity.
95,test/054_008_20.jpg,بعدازاں مصنف کافارسی دیباچہ اورغزلیات کاانتخاب ہے کاغذکتابت طباعت عمدہ ہے۔ سرورق آرت پیپر کاہے,"Later, there is the author's Persian preface and a selection of ghazals. The paper and printing are excellent. The cover is of art paper."
96,test/054_008_18.jpg,قیمت ۲ ۱/-ضخامت دوسو صفحات,"Price: 2 1/-, thickness: 200 pages"
97,test/054_008_17.jpg,ناشر:۔ارمغاں بکڈپو،دہلی۔ سائز,"Publisher: Armaghan Book Depot, Delhi. Size"
98,test/054_008_16.jpg,کتابیں۔ شرارؔ برقی۔,Books. Sharar Barki.
99,test/054_008_15.jpg,یہ رسالہ مستقل خریداروں کومفت ملتاہے۔,This magazine is free for regular customers.
100,test/054_008_14.jpg,خداکرے مولاناواحدی صاحب کی مساعی حسنہ کامیاب ترین ثابت ہوں:,May God grant that Maulana Wahidi's noble efforts prove to be most successful:
101,test/054_008_13.jpg,مضامین نثرونظم جوڈیڑھ سوصفحات پر مشتمل ہیں اپنی مخصوص شانِ متانت کے ساتھ شایع ہواہے۔,"The essays, prose and poetry, which consist of one hundred and fifty pages, have been published with their own unique dignity."
102,test/054_008_12.jpg,حاصل کیجاتی ہے۔ امسال بھی حسب سابق سیرتِ نبی اکرم صلعم کے متعددعنواناتِ مفیدہ کے ماتحت,"This year too, as before, the biography of the Prophet Muhammad (peace be upon him) is being studied under various useful titles."
103,test/054_008_11.jpg,ضامن ہیں۔”رسول نمبر“ کی ابتدانظام المشایخ سے ہوئی اوراس اجتہادی عمل صالحہ میں ہر سال کامیابی,"The guarantors of ""Rasul Number"" originated from the system of Al-Mushaikh and every year success in this righteous act of ijtihad"
104,test/054_008_9.jpg,متین روش اورمستقل سلامت ردی قابل ذکر ہے جوانداز وطرز ابتداسے اختیارکیاہے بدستوراسی,"The firm approach and consistent, consistent approach adopted from the beginning are noteworthy."
105,test/054_008_8.jpg,دہلی کے قدیم ترین رسالہ نظام المشایخ، کی اہم ترین خصوصیات میں اسکی,"The most important features of Nizam al-Mashiakh, the oldest magazine of Delhi, are its"
106,test/054_008_7.jpg,نظام المشایخ”رسول نمبر“,"The ""Rasool No."" System of the Sheikhs"
107,test/054_008_6.jpg,میں ہدیہ تبریک پیش کرتے ہیں۔,I offer my congratulations.
108,test/054_008_5.jpg,ملک کے ہرپڑہے لکہے مردعورت کواس رسالہ کی معاونت کرناچاہئے۔ ہم لائق مدیر کی خدمت,Every literate man and woman of the country should support this magazine. We are at the service of the worthy editor
109,test/054_008_4.jpg,مدیردمالک مولوی کی ادالعزمی اور حب رسول کاثبوت ہے۔ اس رسالہ کی علیحدہ قیمت ۲ ۱ رہے,"The editor, Malik Maulvi, is a testament to his determination and love for the Prophet. The separate price of this magazine is 2 1"
110,test/054_008_3.jpg,کی ضخامت ایک روپیہ سالانہ چندہ میں خریداروں کومفت دیدیتامولوی عبدالحمیدخاں صاحب,The thickness of one rupee per year is free to the buyers
111,test/054_008_2.jpg,صلعلم کی سیرتِ پاک پر مسلم اورمعتدغیر مسلم اہلِ قلم کے مفیدمضامین تقریباً ڈیرھ سوصفحات,Approximately one hundred pages of useful articles by Muslim and non-Muslim writers on the biography of the Prophet Muhammad.
112,test/054_008_1.jpg,ونعتیہ نظموں کامتبرک مجموعہ ہے(اگرچہ اکثرنظمیں مطبوعہ ہیں،سرورق بلاک کارنگین ہے۔ سردرِ کائنات,"This is a collection of poems (although most of the poems are printed, the title page is block-lettered). Head of the Universe"
113,test/054_008_0.jpg,میں نہایت شان وعظت سے شائع ہواہے۔ جوتقریباً ڈیڑسوصفحات کے منتخب اورمقدس مضامین,It has been published with great pomp and ceremony. It consists of selected and sacred articles of approximately one hundred and fifty pages.
114,test/054_007_23.jpg,مذہبی رسالہ”مولوی“ کا”رسول نمبر“ حسب معمول عیدمیلادالنی صلعم کی تقریب,"""Rasul No"" of religious magazine ""Mulvi"" as usual celebration of Eid Milad al-Salaam"
115,test/054_007_22.jpg,مولویؔ ”رسول نمبر“۔دہلی کے سب سے سَستے اورہندوستان کے سب سے زیادہ کثیرالاشاعت,"Maulvi ""Rasoul No"". The cheapest in Delhi and the most popular in India."
116,test/054_007_21.jpg,”نیرنگِ نظر“,"""The trick of opinion"""
117,test/054_007_20.jpg,قریب میں محاسن ومعائب پر ہرپہلوسے روشنی ڈالیں گے۔کہ اس عامیانہ ہڑبونگ کی قلعی کُہلے۔,"Soon, all sides will shed light on the merits and demerits, to open the door to this general chaos."
118,test/054_007_19.jpg,کامطمح نظر بھی یھی ہو۔بہرحال تفصیلات کیلئے سردست ہم اپنی رائے محفوظ رکہتے ہیں اورمستقل,"This is also the aim of the work. However, we reserve our opinion for the details and remain constant."
119,test/054_007_18.jpg,آزادخیال مولف کی حیثیت سے اپنی تالیف کی تدوین میں متین ثابت ہو۔ اورغالباً ڈاکٹر صاحب,"As an independent author, be diligent in editing your compilation. And probably Dr"
120,test/054_007_17.jpg,فرض ہوتاہے کہ وہ”معمل“ میں ٹیہکرکسی مذہب وملّت سے متاثر نہو اور”سانٹیفک“ اصول سے ایک,"It is assumed that he should not be influenced by any religion or nationality by participating in the ""practice"" and should be one of the ""Santific"" principle."
121,test/054_007_16.jpg,رکہکر آزادانہ طورپر کسی خاص ”مذہبیت“ کی رعایت کئے بغیر تاریخ کومکمل کرے۔ کامیاب مورّخ کا,"Let the historian complete history independently, without any regard for any particular ""religion"". The successful historian"
122,test/054_007_15.jpg,کے مطالعہ کی غرض سے ہے۔ اوراس لحاظ سے ایک مورّخ کافرض ہے کہ وہ فلسفہ- تاریخ کوسامنے,"It is for the purpose of studying history. And in this sense, it is the duty of a historian to confront philosophy-history."
123,test/054_007_14.jpg,ہیں کہ ڈاکٹر صاحب نے کسی خاص مذہب کیلئے یہ تاریخ مرتب نہیں کی ہے بلکہ ”ہندوستانی طلباء“,"It is said that the doctor has not compiled this history for any particular religion but for ""Indian students""."
124,test/054_007_13.jpg,ابھی بالاستیعاب نہیں پڑہاہے۔تاہم اسوقت عام غلط فہمی پہیلی ہوئی دیکہکریہ کہناضروری سمجہتے,"It's not overwhelming right now. However, at that time, a common misconception arose that it was necessary to say ""Kari""."
125,test/054_007_12.jpg,مضر ہے۔ الزام یہ ہے کہ مسلمان بادشاہوں کااحترام ملحوظ نہیں رکہاگیاوغیرہ۔ ہم نے اس تاریخ کو,"It is harmful. The accusation is that the respect of Muslim kings was not observed, etc. We have made this history"
126,test/054_007_11.jpg,گذر کر ’ذات‘ پر بھی حملے شروع کردیئے ہیں۔ اوربتایاجارہاہے کہ یہ تاریخ مسلمان طلباء کیلئے نہایت,They have also started attacking ‘self’. And it is being said that this history is very important for Muslim students.
127,test/054_007_10.jpg,کاشروع ہوئی ہے۔ ایک خاص طبقہ نے اس تاریخ کی تخریب شروع کرکے ڈاکٹر صاحب کی قابلیت سے,A certain group has started to destroy this history by using Dr. Sahib's ability.
128,test/054_007_9.jpg,سلسلہ میں نہیں ہوئی۔ لیکن اب کچھ مدّت سے جب سے کہ یوپی کونسل کے مسئلہ انتخاب کی سلسلہ جنبانی,"It has not been in the series. But for some time now, since the UP Council election issue has been in the series of elections."
129,test/054_007_8.jpg,”تاریخِ ہند“ مرتب کی تھی۔ جس کی اشاعت کوبھی عرصہ ہوا۔ جب سے اب تک کوئی قابل ذکر رائے زنی اس,"""History of India"" was compiled. It has been some time since its publication. Since then, no significant opinion has been expressed on it."
130,test/054_007_7.jpg,(فیلوالہ آبادیونیورسٹی) نے طلباء اسکول کے لئے ایک,(Philwallaabad University) has created a school for students.
